ean,dan,name,brand,category,price,dm_url,flag_fragrance_free,flag_nc,flag_cf,dm_fragranceFree,dm_oilFree,dm_naturalCosmetics,dm_vegan,highlights,description,queries,source,checked_at
4066447888829,1700604,"Waschbalsam Kopf bis Fuß ultra sensitive, 500 ml",babylove,"Babyshampoo, Badezusätze & Co. > Babypflege","1,95 €",https://www.dm.de/applink/p/d/1700604/babylove-waschbalsam-kopf-bis-fuss-ultra-sensitive?appPageType=productdetails&appProductId=1700604&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Waschbalsam für Haut und Haar, Besonders pflegende Rezeptur, Mit Mandelöl und Panthenol, Spendet intensiv Feuchtigkeit",Der babylove Ultra Sensitive Kopf bis Fuß Waschbalsam reinigt die zarte Babyhaut von Geburt an mit einer Extraportion Pflege. Seine besonders milde Re,Eucerin Dermopure,dm-mcp-searchProducts,2026-09-04
4066447890808,1458998,"Wundschutzcreme ultra sensitive, 75 ml",babylove,Wundschutzcreme & Babypuder > Babypflege,"1,45 €",https://www.dm.de/applink/p/d/1458998/babylove-wundschutzcreme-ultra-sensitive?appPageType=productdetails&appProductId=1458998&wt_mc=dm-mcp,yes,no,no,True,False,False,False,"Schützende Pflege für den Windelbereich, Für trockene, empfindliche und zu Allergien neigende Haut, Geeignet von Geburt ",Die Wundschutzcreme ultra sensitive von babylove wurde speziell für die Pflege im Windelbereich entwickelt und ist bereits von Geburt an geeignet. Ihr,Baby Creme ohne Parfum | Purito Creme,dm-mcp-searchProducts,2026-09-04
4067796017090,1477385,"Kürbis pur ab dem 5. Monat, 125 g",dmBio,Babygläschen & Co. > Babynahrung & Getränke,"0,75 €",https://www.dm.de/applink/p/d/1477385/dmbio-kuerbis-pur-ab-dem-5-monat?appPageType=productdetails&appProductId=1477385&wt_mc=dm-mcp,no,no,no,False,False,False,True,"Bio Kürbispüree, Ab dem 5. Monat geeignet, Ohne Salzzusatz (Enthält von Natur aus Salz), Glutenfrei",Das schmackhafte dmBio Gemüse Gläschen Kürbis pur stammt aus biologisch-dynamischer Landwirtschaft eignet sich für Babys ab dem 5. Monat. Das Kürbispü,Purito Creme,dm-mcp-searchProducts,2026-09-04
609332811799,3137263,"Fixing Spray Power Grip Rose, 80 ml",e.l.f. Cosmetics,Teint Fixing > Teint,"9,95 €",https://www.dm.de/applink/p/d/3137263/e-l-f-cosmetics-fixing-spray-power-grip-rose?appPageType=productdetails&appProductId=3137263&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Fixierendes Spray für das Gesicht, Mit erfrischendem Rosenwasser, Fixiert das Make-up und verleiht einen schimmernden Gl","Das e.l.f. Cosmetics Fixing Spray Power Grip Rose ist ein Zwei-Phasen-Spray, das dem Teint ein strahlendes Aussehen verleiht und das Make-up langanhal",La Roche Posay Effaclar,dm-mcp-searchProducts,2026-09-04
4059729585462,3116758,"Gel Nagellack 06 Happily Ever After, 8 ml",essence,Nagellack > Nägel,"1,75 €",https://www.dm.de/applink/p/d/3116758/essence-gel-nagellack-06-happily-ever-after?appPageType=productdetails&appProductId=3116758&wt_mc=dm-mcp,yes,no,no,True,True,False,True,"Gel-Nagellack, Langanhaltendes Finish, Für perfektionierte Nägel mit Gel-Effekt, Trocknet schnell und ohne UV-Lampe",Für ein strahlendes und perfektioniertes Nageldesign sorgt der essence gel nail polish 06 HAPPILY EVER AFTER. Der schöne Lack verleiht den Nägeln ein ,La Roche Posay Effaclar,dm-mcp-searchProducts,2026-09-04
4059729585479,3116784,"Gel Nagellack 07 Fairy Floss, 8 ml",essence,Nagellack > Nägel,"1,75 €",https://www.dm.de/applink/p/d/3116784/essence-gel-nagellack-07-fairy-floss?appPageType=productdetails&appProductId=3116784&wt_mc=dm-mcp,yes,no,no,True,True,False,True,"Gel-Nagellack, Langanhaltendes Finish, Für perfektionierte Nägel mit Gel-Effekt, Trocknet schnell und ohne UV-Lampe",Für ein strahlendes und perfektioniertes Nageldesign sorgt der essence gel nail polish 07 FAIRY FLOSS. Der schöne Lack verleiht den Nägeln ein hochglä,La Roche Posay Effaclar,dm-mcp-searchProducts,2026-09-04
4059729585486,3116805,"Gel Nagellack 08 The Final Rose, 8 ml",essence,Nagellack > Nägel,"1,75 €",https://www.dm.de/applink/p/d/3116805/essence-gel-nagellack-08-the-final-rose?appPageType=productdetails&appProductId=3116805&wt_mc=dm-mcp,yes,no,no,True,True,False,True,"Gel-Nagellack, Langanhaltendes Finish, Für perfektionierte Nägel mit Gel-Effekt, Trocknet schnell und ohne UV-Lampe",Für ein strahlendes und perfektioniertes Nageldesign sorgt der essence gel nail polish 08 THE FINAL ROSE. Der schöne Lack verleiht den Nägeln ein hoch,La Roche Posay Effaclar,dm-mcp-searchProducts,2026-09-04
4059729585578,3116777,"Gel Nagellack 17 Faux Pearl, 8 ml",essence,Nagellack > Nägel,"1,75 €",https://www.dm.de/applink/p/d/3116777/essence-gel-nagellack-17-faux-pearl?appPageType=productdetails&appProductId=3116777&wt_mc=dm-mcp,yes,no,no,True,True,False,True,"Gel-Nagellack, Langanhaltendes Finish, Für perfektionierte Nägel mit Gel-Effekt, Trocknet schnell und ohne UV-Lampe",Für ein strahlendes und perfektioniertes Nageldesign sorgt der essence gel nail polish 17 FAUX PEARL. Der schöne Lack verleiht den Nägeln ein hochglän,La Roche Posay Effaclar,dm-mcp-searchProducts,2026-09-04
4059729636331,3149043,"UV Gel Nagellack Easy Off 104 Rosy Rose, 5 ml",essence,UV Nagellack > Nägel,"2,95 €",https://www.dm.de/applink/p/d/3149043/essence-uv-gel-nagellack-easy-off-104-rosy-rose?appPageType=productdetails&appProductId=3149043&wt_mc=dm-mcp,yes,no,no,True,True,False,True,"UV-Gel-Nagellack, Intensiv glänzendes Finish, Härtet unter einer UV- oder LED-Lampe aus, Einfaches Entfernen dank EASY O",Der essence UV Gel Nagellack Easy Off in der Farbnummer 104 Rosy Rose verleiht den Nägeln ein langanhaltendes und intensiv glänzendes Finish. Die Nuan,La Roche Posay Effaclar,dm-mcp-searchProducts,2026-09-04
4059729619303,3150126,"UV Gel Nagellack UV Gel Easy Off 09 Lady In Red, 5 ml",essence,UV Nagellack > Nägel,"2,95 €",https://www.dm.de/applink/p/d/3150126/essence-uv-gel-nagellack-uv-gel-easy-off-09-lady-in-red?appPageType=productdetails&appProductId=3150126&wt_mc=dm-mcp,yes,no,no,True,True,False,True,"UV-Gel-Nagellack, Glänzendes Finish mit farbintensiver Deckkraft, Einfaches Entfernen mit Öl und Seifenwasser, Hochpigme","Der essence UV Gel Nagellack UV Gel Easy Off in der Farbnummer 09 Lady In Red verleiht den Nägeln ein gepflegtes Aussehen mit einem glänzenden, farbin",La Roche Posay Effaclar,dm-mcp-searchProducts,2026-09-04
4001998400946,3080796,"Schmusetuch Igel, grün, 1 St",fehn,Kuscheltiere & Schmusetücher > Spielzeug,"5,90 €",https://www.dm.de/applink/p/d/3080796/fehn-schmusetuch-igel-gruen?appPageType=productdetails&appProductId=3080796&wt_mc=dm-mcp,no,no,no,False,False,False,False,"Schmusetuch Igel von Fehn aus kuscheligem Musselin in schönem Dunkelgrün, Große Freude für kleine Kuschelfreunde: Schnuf","Das niedliche Schmusetuch Igel von Fehn begleitet Babys von Geburt an als Tröster, Einschlafhelfer und Kuschelfreund in einem. Der braune Igel aus kus",Mustela Stelatopia,dm-mcp-searchProducts,2026-09-04
4070765030440,2479795,"Gesichtscreme hautverfeinernd LSF 50+, 50 ml",hautsache,Tagescreme > Gesichtspflege,"8,95 €",https://www.dm.de/applink/p/d/2479795/hautsache-gesichtscreme-hautverfeinernd-lsf-50?appPageType=productdetails&appProductId=2479795&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Tagespflege mit Lichtschutzfaktor 50+, Mit 0,5 % Ceramid-Komplex, Schützt vor UVA- und UVB-Strahlen, Zieht schnell ein u","Die Tagescreme von hautsache bietet mit einem Lichtschutzfaktor von 50+ einen hohen Schutz vor UVA- und UVB-Strahlen. Ihre beruhigende, parfümfreie Fo",Gesichtscreme parfümfrei,dm-mcp-searchProducts,2026-09-04
4067796173819,2479800,"Reinigungsöl, 100 ml",hautsache,Reinigungsöl > Gesichtsreinigung,"4,95 €",https://www.dm.de/applink/p/d/2479800/hautsache-reinigungsoel?appPageType=productdetails&appProductId=2479800&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Mit 7 % Squalan, Entfernt wasserfestes Make-up, Befreit die Haut von öllöslichen Rückständen, Vegan und parfumfrei",Das hautsache Reinigungsöl von fraubeauty und dm reinigt die Haut gründlich und zuverlässig von öllöslichen Rückständen und entfernt wasserfestes Make,Gesichtsreinigung ohne Duftstoffe | Akne Unreinheiten Reinigung,dm-mcp-searchProducts,2026-09-04
4021457649945,1562936,"Gesichtscreme Basis Sensitiv feuchtigkeitsspendend, 50 ml",lavera NATURKOSMETIK,Gesichtspflege,"7,95 €",https://www.dm.de/applink/p/d/1562936/lavera-naturkosmetik-gesichtscreme-basis-sensitiv-feuchtigkeitsspendend?appPageType=productdetails&appProductId=1562936&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Verträglichkeit dermatologisch bestätigt, Biologisch abbaubare Rezeptur ohne Mineralöle & ohne künstliche Duft-, Farb- &",Mit der lavera Feuchtigkeitscreme Basis Sensitiv erleben Sie ein Gefühl von natürlicher Pflege. Die Creme enthält Bio-Aloe Vera sowie Bio-Jojoba und v,CeraVe Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4021457649976,1562937,"Gesichtscreme Basis Sensitiv trockene Haut, 50 ml",lavera NATURKOSMETIK,Gesichtspflege,"7,95 €",https://www.dm.de/applink/p/d/1562937/lavera-naturkosmetik-gesichtscreme-basis-sensitiv-trockene-haut?appPageType=productdetails&appProductId=1562937&wt_mc=dm-mcp,no,no,no,False,False,True,True,"Verträglichkeit dermatologisch bestätigt, Biologisch abbaubare Rezeptur ohne Mineralöle & ohne künstliche Duft-, Farb- &",Mit der reichhaltigen lavera Feuchtigkeitscreme Basis Sensitiv erleben Sie ein Gefühl von natürlicher Pflege. Die Creme enthält Bio-Aloe Vera sowie Bi,CeraVe Feuchtigkeitscreme,dm-mcp-searchProducts,2026-09-04
4021457661015,3062115,"Gesichtsreinigung 3in1 Pure Beauty, 125 ml",lavera NATURKOSMETIK,Gesichtsreinigung,"5,95 €",https://www.dm.de/applink/p/d/3062115/lavera-naturkosmetik-gesichtsreinigung-3in1-pure-beauty?appPageType=productdetails&appProductId=3062115&wt_mc=dm-mcp,no,no,no,False,False,True,False,"Multifunktionale Gesichtsreinigung, Dreifachwirkung für die Gesichtspflege, Mit Salicylsäure und Bio-Minze, Befreit die ",Als wahres Multitalent für die tägliche Pflegeroutine erweist sich die 3in1 Pure Beauty Gesichtsreinigung von lavera. Diese innovative Formel vereint ,Salicylsäure Gesicht,dm-mcp-searchProducts,2026-09-04
5999862080204,3125400,"Gesichtsserum 10% Azelaic Acid, 30 ml",nerds.,Serum & Kur > Gesichtspflege,"13,85 €",https://www.dm.de/applink/p/d/3125400/nerds-gesichtsserum-10-prozent-azelaic-acid?appPageType=productdetails&appProductId=3125400&wt_mc=dm-mcp,yes,no,no,True,False,False,True,"Gesichtsserum mit 10 % Azelainsäure, Ausgleichend und hautbildverfeinernd, Kann bei Unreinheiten und Rötungen helfen, Le","Das nerds. Gesichtsserum 10% Azelaic Acid ist eine ausgleichende Pflege, die für ein sichtbar glatteres und ebenmäßigeres Hautbild sorgen kann. Die Fo",The Ordinary Azelaic,dm-mcp-searchProducts,2026-09-04
4103040049100,1312736,"Reinigungsschaum unreine, fettende Haut, 150 ml",sebamed,Medizinische Pflege > Gesichtsreinigung,"6,95 €",https://www.dm.de/applink/p/d/1312736/sebamed-reinigungsschaum-unreine-fettende-haut?appPageType=productdetails&appProductId=1312736&wt_mc=dm-mcp,no,no,no,False,False,False,False,"Antibakterieller Reinigungsschaum, Mit Panthenol und dem Wirkstoff Montaline C40, Wirkt der Bildung von Pickeln und Mite",Der sebamed Reinigungsschaum unreine Haut bietet eine sanfte und zugleich effektive Reinigung für zu Unreinheiten neigende Haut. Dank des pH-Wertes vo,Akne Unreinheiten Reinigung,dm-mcp-searchProducts,2026-09-04
4070765063141,3112575,"UV Nagellack 105, 9 ml",trend !t up,UV Nagellack > Nägel,"2,95 €",https://www.dm.de/applink/p/d/3112575/trend-t-up-uv-nagellack-105?appPageType=productdetails&appProductId=3112575&wt_mc=dm-mcp,no,no,no,False,False,False,True,"UV Nagellack für ein Gel-Finish, Bis zu 15 Tage Halt, Für eine perfekte UV-Gel-Maniküre, Einfache Anwendung",Der trend !t up UV Nagellack in der Farbnummer 105 hellrosa sorgt für ein professionelles Nageldesign wie aus dem Studio. Die spezielle Formulierung e,La Roche Posay Effaclar,dm-mcp-searchProducts,2026-09-04
