ean,name,brand,age_band,category_slot,eu_countries,flag_fragrance_free,flag_under3_intended,flag_cf,flag_nc,fragrance_basis,under3_basis,cf_basis,nc_basis,spf_note,source_url,notes
3560071212193,lingettes 100 % coton bio Carrefour Baby,Carrefour,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3560071212193/lingettes-100-coton-bio-carrefour-baby,
3560071105686,Lingettes épaisses Sensitive (lot x2 paquets),Carrefour,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3560071105686/lingettes-epaisses-sensitive-lot-x2-paquets-carrefour,
3560070999385,Liniment Oleo Calcaire,Carrefour Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3560070999385/liniment-oleo-calcaire-carrefour-baby,
3760001762532,Liniment oléo-calcaire à l'huile d'olive bio pour bébé,CARRYBOO,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3760001762532/liniment-oleo-calcaire-a-l-huile-d-olive-bio-pour-bebe-carryboo,
3222475981784,Lingettes Sensitive pour bébé - Lait à l'extrait d'Aloe Vera,Casino,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3222475981784/lingettes-sensitive-pour-bebe-lait-a-l-extrait-d-aloe-vera-casino,
3283950919166,Cattier Bébé Liniment Lait Crème Pour Le Change,Cattier,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3283950919166/cattier-bebe-liniment-lait-creme-pour-le-change,
3283950915038,Crème protectrice bebe pour le change abricot,Cattier,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3283950915038/creme-protectrice-bebe-pour-le-change-abricot-cattier,
3770006053047,Liniment oléo-calcaire,Charlotte Baby Bio,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3770006053047/liniment-oleo-calcaire-charlotte-baby-bio,
2006050132355,Lingettes bébé à l'eau,CHERUBIN,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/2006050132355/lingettes-bebe-a-l-eau-cherubin,
8414807544650,Cremosas,Consum,baby_0_36m,windel,ES,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8414807544650/cremosas-consum,
8414807544629,Toallitas aloe vera,Consum,baby_0_36m,windel,ES,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8414807544629/toallitas-aloe-vera-consum,
3468080081116,Corine de Farme Liniment Calcium Balsem,Corine,baby_0_36m,windel,NL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3468080081116/corine-de-farme-liniment-calcium-balsem,
3468080082588,Crème change apaisante peaux sensibles,Corine de Farme,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3468080082588/creme-change-apaisante-peaux-sensibles-corine-de-farme-baby,
3468080106543,Lingettes Sensitive Au Calendula Bio Bébé Avec Dévidoir,Corine De Farme,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3468080106543/lingettes-sensitive-au-calendula-bio-bebe-avec-devidoir-corine-de-farme,
3468080081628,Lingettes nettoyantes pour bébé,Corinne de Farme,baby_0_36m,windel,PT,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3468080081628/lingettes-nettoyantes-pour-bebe-corinne-de-farme,
3245678707579,Auchan baby- liniment oléo-calcaire - a l'huile d'olive - dès la naissance sauf prématurés bébé - 500 ml,Cosmia Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678707579/auchan-baby-liniment-oleo-calcaire-a-l-huile-d-olive-des-la-naissance-sauf-prematures-bebe-500-ml-cosmia-baby,
3245678691427,Lingettes fraîcheur,Cosmia Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691427/lingettes-fraicheur-cosmia-baby,
3245678691441,Lingettes fraîcheur,Cosmia Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691441/lingettes-fraicheur-cosmia-baby,
3245678691434,Lingettes fraîcheur,Cosmia Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691434/lingettes-fraicheur-cosmia-baby,
3245678691489,Lingettes nettoyantes à l'aloe vera bio,Cosmia Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691489/lingettes-nettoyantes-a-l-aloe-vera-bio-cosmia-baby,
3245678691496,Lingettes nettoyantes à l'huile d'olive,Cosmia Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691496/lingettes-nettoyantes-a-l-huile-d-olive-cosmia-baby,
3245678691502,Lingettes nouveau-né à l'extrait de calendula,Cosmia Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691502/lingettes-nouveau-ne-a-l-extrait-de-calendula-cosmia-baby,
3245678691519,Lingettes papier toilette,Cosmia Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691519/lingettes-papier-toilette-cosmia-baby,
3245678691526,Lingettes papier toilette,Cosmia Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691526/lingettes-papier-toilette-cosmia-baby,
3245678691465,Lingettes sensitives à l'extrait de camomille,Cosmia Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691465/lingettes-sensitives-a-l-extrait-de-camomille-cosmia-baby,
3245678691472,Lingettes visage et mains à l'huile d'amande douce,Cosmia Baby,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691472/lingettes-visage-et-mains-a-l-huile-d-amande-douce-cosmia-baby,
8480000794277,Toallitas bebé frescas y perfumadas,Deliplus,baby_0_36m,windel,ES,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8480000794277/toallitas-bebe-frescas-y-perfumadas-deliplus,
3401520672673,Liniment oléo calcaire stabilité,Dermactive Bébé,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3401520672673/liniment-oleo-calcaire-stabilite-dermactive-bebe,
8001300820642,Bebè salviettine detergenti corpo,Despar,baby_0_36m,windel,IT,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8001300820642/bebe-salviettine-detergenti-corpo-despar,
3700763501581,Lingettes nettoyantes,Dodie,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3700763501581/lingettes-nettoyantes-douceur-dermo-apaisantes-dodie,
3380380064722,Beauté & Hygiène / Change Bébé / Liniment,Douce Nature,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3380380064722/beaute-hygiene-change-bebe-liniment-douce-nature,
6422876000603,Doctor wipes aloe vera,Europack media,baby_0_36m,windel,RO,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/6422876000603/doctor-wipes-aloe-vera-europack-media,
3489940068085,BEBE BIO Liniment oléo calcaire,GRAVIER BEBE BIO,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3489940068085/bebe-bio-liniment-oleo-calcaire-gravier-bebe-bio,
3489940068078,BEBE BIO Liniment oléo calcaire,Gravier Bébé Bio,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3489940068078/bebe-bio-liniment-oleo-calcaire-gravier-bebe-bio,
8718537561247,Baby wipes with 99.4% water,HEMA,baby_0_36m,windel,NL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8718537561247/baby-wipes-with-99-4-water-hema,
40623474,GESICHT & HÄNDE Ultra-Sensitiv,HiPP,baby_0_36m,windel,FR;DE,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/40623474/gesicht-hande-ultra-sensitiv-hipp,HiPP Babysanft oft ab 1. Lebenstag; viele SKUs mit Parfum in INCI → FF nur bei Label.
5029053550237,Everyday,Huggies,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5029053550237/everyday-huggies,
5029053585543,Extra Care Sensitive Wipes,Huggies,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5029053585543/extra-care-sensitive-wipes-huggies,
5029053550152,Lingettes Natural Care with Aloe Vera,Huggies,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5029053550152/huggies-green-wips,
5029053550039,linguettes HUGGIES pure,Huggies,baby_0_36m,windel,FR;RO,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5029053550039/linguettes-huggies-pure,
5029053582238,Simply Clean,Huggies,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5029053582238/huggies,
8480012004814,Toallitas húmedas baby,IFA,baby_0_36m,windel,ES,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8480012004814/toallitas-humedas-baby-ummia,
3410280029177,Lingettes bébé,Intermarché,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3410280029177/lingettes-bebe-intermarche,
5744004980238,Baby wipes,Jelp,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5744004980238/baby-wipes-jelp,
5025404004497,Lingettes toilette fesses bébé,KANDOO,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5025404004497/lingettes-toilette-fesses-bebe-kandoo,
53900095034940,Baby wipes,Kindii,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/53900095034940/baby-wipes-kindii,
5900095035107,Wet wipes for infants and babies,Kindii,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5900095035107/wet-wipes-for-infants-and-babies-kindii,
5900095033530,Wet wipes for infants and babies,Kindii,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5900095033530/wet-wipes-for-infants-and-babies-kindii,
3282779326940,Klorane Bébé Crème protectrice pour le change,Klorane,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3282779326940/klorane-bebe-creme-protectrice-pour-le-change,
3282779317337,Klorane Bébé Eryteal Liniment,Klorane,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3282779317337/klorane-bebe-eryteal-liniment,
3282779053266,Klorane Bébé Eryteal Pommade,Klorane,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3282779053266/klorane-bebe-eryteal-pommade,
3282779327039,Klorane Bébé Lingettes nettoyantes douceur au lait de toilette,Klorane,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3282779327039/klorane-bebe-lingettes-nettoyantes-douceur-au-lait-de-toilette,
3770000717150,Mon petit la rosée Liniment 100% naturel huile olive bébé,LA ROSEE,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3770000717150/mon-petit-la-rosee-liniment-100-naturel-huile-olive-bebe,
3664696005021,INSTANT BEBE Liniment oléocalcaire,Laboratoire Giphar,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3664696005021/instant-bebe-liniment-oleocalcaire-laboratoire-giphar,
3518646126758,Liniment Oleo-Calcaire,Laboratoires Gilbert,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3518646126758/liniment-oleo-calcaire-laboratoires-gilbert,
3058325066246,Lingettes ultra-fraîches à l'eau nettoyante,LASCAD,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3058325066246/lingettes-ultra-fraiches-a-l-eau-nettoyante-l-oreal,
3760099591335,Natural caresse à l'huile d'amande douce,LASCAD,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3760099591335/natural-caresse-a-l-huile-d-amande-douce-l-oreal,
3263856209318,80 lingettes pour bébé,Leader Price,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3263856209318/80-lingettes-pour-bebe-leader-price,
3263855778037,"Bébé Lait de Toilette Visage, Corps et Change",Leader Price,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3263855778037/bebe-lait-de-toilette-visage-corps-et-change-leader-price,
4056489191681,Lingettes pour bébé sensitive Lupilu,Lidl,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/4056489191681/lingettes-pour-bebe-sensitive-lupilu-lidl,
4260678845037,Lingettes bébé,Lillydoo,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/4260678845037/lingettes-bebe-lillydoo,
5901912623477,Baby wipes,Love & Care Gugu,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5901912623477/baby-wipes-love-care-gugu,
3517360016079,Eau Thermale Jonzac Bébé Bio - Liniment Doux Oléo-Calcaire,Léa Nature,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3517360016079/eau-thermale-jonzac-bebe-bio-liniment-doux-oleo-calcaire-lea-nature,
3517360012453,Liniment Doux Oléo-Calcaire - Eau Thermale Jonzac Bébé Bio,Léa Nature,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3517360012453/liniment-doux-oleo-calcaire-eau-thermale-jonzac-bebe-bio-lea-nature,
3517360016819,SO'BIO ETIC - BABY LINIMENT OLÉO-CALCAIRE,Léa Nature,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3517360016819/so-bio-etic-baby-liniment-oleo-calcaire-lea-nature,
3517360000290,So'Bio Etic Baby' Liniment,Léa Nature,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3517360000290/so-bio-etic-baby-liniment-lea-nature,
3582910072393,Lingettes bébé,Mitosyl,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3582910072393/lingettes-bebe-mitosyl,
3760162124231,Baby Green Liniment Bio,MKL,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3760162124231/baby-green-liniment-bio-mkl,
3350033362291,Les Lingettes débarbouillantes x40,Monoprix bébé,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3350033362291/les-lingettes-debarbouillantes-x40-monoprix-bebe,
3504105025854,Crème change,Mustela,baby_0_36m,windel,FR,no,yes,no,no,,brand-line+obf,,,,https://world.openbeautyfacts.org/product/3504105025854/creme-change-mustela,Mustela Kernlinie oft parfümiert; Stelatopia für FF priorisieren.
3517360001303,Liniment oleo-calcaire,Natessance,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3517360001303/liniment-oleo-calcaire-natessance,
3517360000993,Bioliniment protecteur,Natessance bébé,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3517360000993/bioliniment-protecteur-natessance-bebe,
3250392066819,80 Lingettes bébé,Netto,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3250392066819/80-lingettes-bebe-netto,
0659525114954,Toallitas baby,Nikky,baby_0_36m,windel,ES,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/0659525114954/toallitas-baby-nikky,
4005808861446,Baby pure & sensitive,Nivea,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/4005808861446/baby-pure-sensitive-nivea,
8436029700560,AMOSELI LINGETTES BEBE x 72 unités,No Name,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8436029700560/amoseli-lingettes-bebe-x-72-unites-no-name,
7331121418447,Soft & Gentle Baby wipes,Nordic Formula,baby_0_36m,windel,SE,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/7331121418447/soft-gentle-baby-wipes-nordic-formula,
5900095034674,Wet wipes for infants and babies,Ola baby,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5900095034674/wet-wipes-for-infants-and-babies-ola-baby,
8006530140171,Aqua soft touch,Pampers,baby_0_36m,windel,BE,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8006530140171/aqua-soft-touch-pampers,
8006530135269,Baby wipes,Pampers,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8006530135269/baby-wipes-pampers,
8006530116305,Baby wipes,Pampers,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8006530116305/baby-wipes-pampers,
8006540815885,Baby wipes,Pampers,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8006540815885/baby-wipes-pampers,
8001841062624,Baby wipes Pampers Sensitive,Pampers,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8001841062624/baby-wipes-pampers-sensitive,
8700216250641,Harmonie Protect & Care,Pampers,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8700216250641/harmonie-protect-care-pampers,
8001090934444,lingettes bébé,pampers,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8001090934444/lingettes-bebe-pampers,
4015400623496,Lingettes bébé New Baby Sensitive,Pampers,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/4015400623496/lingettes-bebe-new-baby-sensitive-pampers,
8006530116558,Pampers 99% Water Babydoekjes,Pampers,baby_0_36m,windel,NL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8006530116558/pampers-99-water-babydoekjes,
00321275,Penaten Baby Wundschutzcrème,Penaten (Johnson & Johnson),baby_0_36m,windel,DE,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/00321275/penaten-baby-wundschutzcreme-penaten-johnson-johnson,Penaten: Markenseite Ultra Sensitiv/Sensible Haut = parfümfrei; Klassik oft parfümiert.
3250391649051,Lingettes bébé,Pomette,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3250391649051/lingettes-bebe-pomette,
3250391503544,Sensitive - lingettes imprégnées bébé,Pommette,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3250391503544/sensitive-lingettes-impregnees-bebe-pommette,
3596710520503,Lingettes bébé,Pouce,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710520503/lingettes-bebe-pouce,
3245678691403,Lingettes bébé,Pouce,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3245678691403/lingettes-bebe-pouce,
3596710535064,Lingettes bébé,Pouce,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3596710535064/lingettes-bebe-pouce,
3401540393640,Saforelle Bébé Liniment Oléo-Calcaire,Saforelle Bébé,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3401540393640/saforelle-bebe-liniment-oleo-calcaire,
5712873709144,Fri Baby VådServietter,Salling,baby_0_36m,windel,DK,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5712873709144/fri-baby-vadservietter-salling,
3560071310769,Lingettes Bébé à l'Aloe Vera,Simpl,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3560071310769/lingettes-bebe-a-l-aloe-vera-simpl,
8711868013850,Baby wipes regular,Teddy care,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8711868013850/baby-wipes-regular-teddy-care,
8711868013874,Baby Wipes Sensitive,Teddy care,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8711868013874/baby-wipes-sensitive-teddy-care,
8711868006296,natural baby wipes,teddy care,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8711868006296/natural-baby-wipes-teddy-care,
8711868004575,Lingettes bébé,TeddyCare,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8711868004575/lingettes-bebe-teddycare,
5045731103908,Plastic-free Baby Wipes,Teeny stars,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5045731103908/plastic-free-baby-wipes-teeny-stars,
20095963,Lingettes Imprégnées Pour Bébés,Toujours,baby_0_36m,windel,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/20095963/lingettes-impregnees-pour-bebes-toujours,
5907489072397,Chusteczki nawilżające dla dzieci,Tullino,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5907489072397/chusteczki-nawilżające-dla-dzieci-tullino,
5099514200209,Baby wipes,Water wipes,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5099514200209/baby-wipes-water-wipes,
5099514001486,Baby wipes,Waterwipes,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5099514001486/baby-wipes-waterwipes,
5099514005026,Baby wipes,Waterwipes,baby_0_36m,windel,PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5099514005026/baby-wipes-waterwipes,
5099514400074,Water Wipes,Waterwipes,baby_0_36m,windel,BE;PL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5099514400074/water-wipes-waterwipes,
5099514400159,Waterwipes Babydoekjes,Waterwipes,baby_0_36m,windel,NL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5099514400159/waterwipes-babydoekjes,
4001638088138,Weleda Baby calendula billenbalsem,Weleda,baby_0_36m,windel,NL,no,yes,no,no,,brand-line+obf,,,,https://world.openbeautyfacts.org/product/4001638088138/weleda-baby-calendula-billenbalsem,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.
3596206529621,Weleda Bébé Calendula - Crème pour le change,Weleda,baby_0_36m,windel,FR,no,yes,no,no,,brand-line+obf,,,,https://world.openbeautyfacts.org/product/3596206529621/weleda-bebe-calendula-creme-pour-le-change,Weleda Calendula Standard oft mit Duft/ätherischen Ölen — FF nur parfümfrei-SKU.
8711700508483,Zwitsal Baby vochtige washandjes,Zwitsal,baby_0_36m,windel,NL,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8711700508483/zwitsal-baby-vochtige-washandjes,
8714789406220,Tahiti Kids Cheveux et Corps,Colgate-Palmolive,kind_3_11,bad,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8714789406220/tahiti-kids-cheveux-et-corps-colgate-palmolive,
3263855775333,Shampooing douche et bain parfum fraise,Leader Price,kind_3_11,bad,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3263855775333/shampooing-douche-et-bain-parfum-fraise-leader-price,
3517360002577,Douche & Bain parfum Cola,Léa Nature,kind_3_11,bad,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3517360002577/cola-lea-nature,
3564700193358,Petit Manava Fruit du dragon,Marque Repère,kind_3_11,bad,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3564700193358/petit-manava-fruit-du-dragon-marque-repere,
3178040689510,Teraxyl junior 2 en 1,Teraxyl,kind_3_11,bad,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3178040689510/teraxyl-junior-2-en-1-henkel,
3700376703044,Dentifraise bio,Bioseptyl,kind_3_11,creme,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3700376703044/dentifraise-bio-bioseptyl,
8720181509803,Junior 6-13 ans arome menthe,Fluocaril,kind_3_11,creme,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8720181509803/junior-6-13-ans-arome-menthe-fluocaril,
8001090632937,Junior 6+ Star Wars,oral-b,kind_3_11,creme,DE,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8001090632937/junior-6-star-wars-oral-b,
8720181501814,Protection caries longue durée,Signal,kind_3_11,creme,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8720181501814/protection-caries-longue-duree-signal,
8717644091777,Signal Dentifrice Enfants 7+ Ans Menthe Pokémon 75ml,Signal,kind_3_11,creme,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/8717644091777/signal-dentifrice-enfants-7-ans-menthe-pokemon-75ml-unilever,
5414971009354,Shampooing à l'extrait de camomille et bleuet Extra Doux,Belgian Cosmetic Brands,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/5414971009354/shampooing-a-l-extrait-de-camomille-et-bleuet-extra-doux-belgian-cosmetic-brands,
3560070815470,Démêlant Sprayz,Carrefour,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3560070815470/demelant-sprayz-carrefour,
3160920965005,Shampooing anti poux et lentes,Cars,kind_3_11,haar,FR,no,yes,no,no,,obf-category-or-name,,,,https://world.openbeautyfacts.org/product/3160920965005/shampooing-anti-poux-et-lentes-cars,
