ean,name,brand,katalog,age_band,slot,eu_countries,flag_fragrance_free,flag_nc,flag_cf,flag_under3_intended,fragrance_basis,nc_basis,cf_basis,under3_basis,not_for_minors,spf_note,source_url,checked_at,notes,source_file
3596710520558,Lingettes,Auchan Baby,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3596710520558/lingettes-auchan-baby,2026-09-04,,eu-baby-kind-katalog.csv
3596710520510,Lingettes fraîcheur,Auchan Baby,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3596710520510/lingettes-fraicheur-auchan-baby,2026-09-04,,eu-baby-kind-katalog.csv
3596710520527,Lingettes fraîcheur,Auchan Baby,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3596710520527/lingettes-fraicheur-auchan-baby,2026-09-04,,eu-baby-kind-katalog.csv
3596710535286,Lingettes fraîcheur,Auchan Baby,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3596710535286/lingettes-fraicheur-auchan-baby,2026-09-04,,eu-baby-kind-katalog.csv
3596710535293,Lingettes fraîcheur,Auchan Baby,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3596710535293/lingettes-fraicheur-auchan-baby,2026-09-04,,eu-baby-kind-katalog.csv
3596710520534,Lingettes sensitives,Auchan Baby,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3596710520534/lingettes-sensitives-auchan-baby,2026-09-04,,eu-baby-kind-katalog.csv
3596710520541,Lingettes sensitives,Auchan Baby,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3596710520541/lingettes-sensitives-auchan-baby,2026-09-04,,eu-baby-kind-katalog.csv
3596710520572,Lingettes visage et mains,Auchan Baby,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3596710520572/lingettes-visage-et-mains-auchan-baby,2026-09-04,,eu-baby-kind-katalog.csv
3596710520565,Lingettes à l'eau,Auchan Baby,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3596710520565/lingettes-a-l-eau-auchan-baby,2026-09-04,,eu-baby-kind-katalog.csv
3596710532933,Lingettes à l'eau,Auchan Baby,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3596710532933/lingettes-a-l-eau-auchan-baby,2026-09-04,,eu-baby-kind-katalog.csv
3245678041314,Auchan baby cosmos bio - eau nettoyante micellaire - sans rincage visage et corps - bébé - 492 ml,Auchan Baby Bio,baby_kind,baby_0_36m,reiniger,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3245678041314/auchan-baby-cosmos-bio-eau-nettoyante-micellaire-sans-rincage-visage-et-corps-bebe-492-ml-auchan-baby-bio,2026-09-04,,eu-baby-kind-katalog.csv
3245678041284,Crème hydratante visage et corps à l'extrait de calendula bio,Auchan Baby Bio,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3245678041284/creme-hydratante-visage-et-corps-a-l-extrait-de-calendula-bio-auchan-baby-bio,2026-09-04,,eu-baby-kind-katalog.csv
3245678041277,Gel lavant doux corps et cheveux à l'extrait d'aloe vera bio,Auchan Baby Bio,baby_kind,baby_0_36m,bad,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3245678041277/gel-lavant-doux-corps-et-cheveux-a-l-extrait-d-aloe-vera-bio-auchan-baby-bio,2026-09-04,,eu-baby-kind-katalog.csv
3596710520589,Lingettes nettoyantes,Auchan Baby Bio,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3596710520589/lingettes-nettoyantes-auchan-baby-bio,2026-09-04,,eu-baby-kind-katalog.csv
3245678041291,Liniment oléo calcaire à l'huile d'olive vierge bio,Auchan Baby Bio,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3245678041291/liniment-oleo-calcaire-a-l-huile-d-olive-vierge-bio-auchan-baby-bio,2026-09-04,,eu-baby-kind-katalog.csv
3574661478067,Aveeno baby,Aveeno,baby_kind,baby_0_36m,windel,IT,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661478067/aveeno-baby,2026-09-04,,eu-baby-kind-katalog.csv
0381371019410,daily moisture lotion,Aveeno baby,baby_kind,baby_0_36m,creme,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/0381371019410/daily-moisture-lotion-aveeno-baby,2026-09-04,,eu-baby-kind-katalog.csv
3282779300551,Crème au Cold Cream Avène Pédiatril,Avène Eau Thermale,baby_kind,baby_0_36m,creme,FR,yes,no,no,yes,brand-page,,,brand-page+obf,no,,https://www.eau-thermale-avene.de/alle-produktfamilien/babypflege,2026-09-04,Avène Babypflege-Charter: Hygiene parfüm-/seifenfrei (DE Markenseite).,eu-baby-kind-katalog.csv
3282770074307,Crème Hydratante Avène Pédiatril Sterile Cosmetics,Avène Eau Thermale,baby_kind,baby_0_36m,creme,FR,yes,no,no,yes,brand-page,,,brand-page+obf,no,,https://www.eau-thermale-avene.de/alle-produktfamilien/babypflege,2026-09-04,Avène Babypflege-Charter: Hygiene parfüm-/seifenfrei (DE Markenseite).,eu-baby-kind-katalog.csv
8014002000748,Toallitas bebé,Baby Lindo,baby_kind,baby_0_36m,windel,ES,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8014002000748/toallitas-bebe-baby-lindo,2026-09-04,,eu-baby-kind-katalog.csv
4066447579628,Sonnencreme,baby love,baby_kind,baby_0_36m,spf,DE,no,no,no,yes,,,,obf-category-or-name,no,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/4066447579628/sonnencreme-baby-love,2026-09-04,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy.",eu-baby-kind-katalog.csv
5391510478072,Baby Pure Moisturising Lotion,Baby Pure,baby_kind,baby_0_36m,creme,IE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5391510478072/baby-pure-moisturising-lotion,2026-09-04,,eu-baby-kind-katalog.csv
5903111218423,Silk soft baby wipes,Baby Wipes,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5903111218423/silk-soft-baby-wipes,2026-09-04,,eu-baby-kind-katalog.csv
4068134128843,Baby wipes,Babydream,baby_kind,baby_0_36m,windel,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4068134128843/baby-wipes-babydream,2026-09-04,,eu-baby-kind-katalog.csv
4305615745022,Baby wipes,Babydream,baby_kind,baby_0_36m,windel,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4305615745022/baby-wipes-babydream,2026-09-04,,eu-baby-kind-katalog.csv
4305615544014,Babydream extra sensitiv Feuchttücher,Babydream,baby_kind,baby_0_36m,windel,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4305615544014/babydream-extra-sensitiv-feuchttucher,2026-09-04,,eu-baby-kind-katalog.csv
4047196066232,Powder with jojoba oil & alantoin,Babydream,baby_kind,baby_0_36m,creme,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4047196066232/powder-with-jojoba-oil-alantoin-babydream,2026-09-04,,eu-baby-kind-katalog.csv
4047196052631,Szampon do włosów,Babydream,baby_kind,baby_0_36m,haar,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4047196052631/szampon-do-włosow-babydream,2026-09-04,,eu-baby-kind-katalog.csv
4068134030948,Wind- und Wetterbalsam,Babydream,baby_kind,baby_0_36m,creme,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4068134030948/wind-und-wetterbalsam-babydream,2026-09-04,,eu-baby-kind-katalog.csv
3760319342822,Lait solaire bébés & enfants SPF50+,Babytika,baby_kind,baby_0_36m,spf,FR,no,no,no,yes,,,,obf-category-or-name,no,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3760319342822/lait-solaire-bebes-enfants-spf50-babytika,2026-09-04,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy.",eu-baby-kind-katalog.csv
3760319342839,Pinceau solaire bébés & enfants SPF50+,Babytika,baby_kind,baby_0_36m,spf,FR,no,no,no,yes,,,,obf-category-or-name,no,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3760319342839/pinceau-solaire-bebes-enfants-spf50-babytika,2026-09-04,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy.",eu-baby-kind-katalog.csv
4066447710281,Duschgel Baby,balea,baby_kind,baby_0_36m,sonst,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4066447710281/duschgel-baby-balea,2026-09-04,,eu-baby-kind-katalog.csv
5900057010166,Shampoo for children,Bambi,baby_kind,baby_0_36m,haar,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5900057010166/shampoo-for-children-bambi,2026-09-04,,eu-baby-kind-katalog.csv
5900017095332,Baby wipes,Bambino,baby_kind,baby_0_36m,windel,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5900017095332/baby-wipes-bambino,2026-09-04,,eu-baby-kind-katalog.csv
5900017097961,Oliwka hipoalergiczna,Bambino,baby_kind,baby_0_36m,creme,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5900017097961/oliwka-hipoalergiczna-bambino,2026-09-04,,eu-baby-kind-katalog.csv
4270002383401,Baby Lotion,Baybies Pure Green Cosmetics,baby_kind,baby_0_36m,creme,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4270002383401/baby-lotion-baybies-pure-green-cosmetics,2026-09-04,,eu-baby-kind-katalog.csv
4064273150059,Bepanthen cream,Bayer,baby_kind,baby_0_36m,creme,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4064273150059/bepanthen-cream-bayer,2026-09-04,,eu-baby-kind-katalog.csv
3400935940179,Bepanthen Pommade,Bayer,baby_kind,baby_0_36m,sonst,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3400935940179/bepanthen-pommade-bayer,2026-09-04,,eu-baby-kind-katalog.csv
3401562576519,Bepanthen Protect,Bayer,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3401562576519/bepanthen-protect-bayer,2026-09-04,,eu-baby-kind-katalog.csv
3574660401523,3in1 shake and clean augen make-up entferner lotion,bebe,baby_kind,baby_0_36m,creme,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574660401523/3in1-shake-and-clean-augen-make-up-entferner-lotion-bebe,2026-09-04,,eu-baby-kind-katalog.csv
3574661407227,bebe 5in1 Erfrischende Reinigungstücher,bebe,baby_kind,baby_0_36m,sonst,AT;DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661407227/bebe-5in1-erfrischende-reinigungstucher,2026-09-04,,eu-baby-kind-katalog.csv
3574661340623,bebe Lupenrein,bebe,baby_kind,baby_0_36m,sonst,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661340623/bebe-lupenrein,2026-09-04,,eu-baby-kind-katalog.csv
3574661384344,bebe Vollgeschmeidig,bebe,baby_kind,baby_0_36m,sonst,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661384344/bebe-vollgeschmeidig,2026-09-04,,eu-baby-kind-katalog.csv
3574661690513,gesichtscreme,bebe,baby_kind,baby_0_36m,creme,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661690513/gesichtscreme-bebe,2026-09-04,,eu-baby-kind-katalog.csv
3574661604145,Handcreme,bebe,baby_kind,baby_0_36m,creme,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661604145/handcreme-bebe,2026-09-04,,eu-baby-kind-katalog.csv
3574661671741,Kosmetik Reinigungstücher extra sanft,bebe,baby_kind,baby_0_36m,sonst,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661671741/kosmetik-reinigungstucher-extra-sanft-bebe,2026-09-04,,eu-baby-kind-katalog.csv
3574661824390,milde Reinigungstücher,bebe,baby_kind,baby_0_36m,sonst,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661824390/milde-reinigungstucher-bebe,2026-09-04,,eu-baby-kind-katalog.csv
3574661523521,Power Shower,bebe,baby_kind,baby_0_36m,bad,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661523521/power-shower-bebe,2026-09-04,,eu-baby-kind-katalog.csv
3574661406497,Reinigungstücher,Bebe,baby_kind,baby_0_36m,sonst,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661406497/reinigungstucher-bebe,2026-09-04,,eu-baby-kind-katalog.csv
3574661407258,Reinigungstücher,Bebe,baby_kind,baby_0_36m,sonst,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661407258/reinigungstucher-bebe,2026-09-04,,eu-baby-kind-katalog.csv
3574660653533,Baume hydratant protecteur,Bebe Biafine,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574660653533/baume-hydratant-protecteur-bebe-biafine,2026-09-04,,eu-baby-kind-katalog.csv
3574660618488,Crème lavante cheveux et corps,Bebe Biafine,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574660618488/creme-lavante-cheveux-et-corps-bebe-biafine,2026-09-04,,eu-baby-kind-katalog.csv
3574660618440,Eau nettoyante,Bebe Biafine,baby_kind,baby_0_36m,reiniger,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574660618440/eau-nettoyante-bebe-biafine,2026-09-04,,eu-baby-kind-katalog.csv
3574660651249,Lait de toilette,Bebe Biafine,baby_kind,baby_0_36m,reiniger,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574660651249/lait-de-toilette-bebe-biafine,2026-09-04,,eu-baby-kind-katalog.csv
3574660653571,Pommade de change,Bebe Biafine,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574660653571/pommade-de-change-bebe-biafine,2026-09-04,,eu-baby-kind-katalog.csv
3574661261096,Soft & lovely,Bebe Young Care,baby_kind,baby_0_36m,sonst,DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3574661261096/soft-lovely-bebe-young-care,2026-09-04,,eu-baby-kind-katalog.csv
8715342041261,Body Milk Calendula,Bebilild,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8715342041261/body-milk-calendula-bebilild,2026-09-04,,eu-baby-kind-katalog.csv
3800144806301,Мокри кърпи,bebo,baby_kind,baby_0_36m,windel,BG,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3800144806301/мокри-кърпи-bebo,2026-09-04,,eu-baby-kind-katalog.csv
4046871005917,Baby,Bel,baby_kind,baby_0_36m,sonst,FR;DE,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4046871005917/baby-bel,2026-09-04,,eu-baby-kind-katalog.csv
5414971009354,Shampooing à l'extrait de camomille et bleuet Extra Doux,Belgian Cosmetic Brands,baby_kind,kind_3_11,haar,FR,no,no,no,no,,,,kinderprodukt-ab-3-jahren,no,,https://world.openbeautyfacts.org/product/5414971009354/shampooing-a-l-extrait-de-camomille-et-bleuet-extra-doux-belgian-cosmetic-brands,2026-09-04,,eu-baby-kind-katalog.csv
5900516653170,Bain moussant,Bella Baby Happy,baby_kind,baby_0_36m,bad,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/5900516653170/bain-moussant-bella-baby,2026-09-04,,eu-baby-kind-katalog.csv
8010047115089,Baby,Bema,baby_kind,baby_0_36m,sonst,ES,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/8010047115089/baby-bema,2026-09-04,,eu-baby-kind-katalog.csv
3401528543739,Crème Minérale bébé,Bepanthen Soleil,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3401528543739/creme-minerale-bebe-bepanthen-soleil,2026-09-04,,eu-baby-kind-katalog.csv
4337185820649,Baby soft cream,bevola,baby_kind,baby_0_36m,creme,RO,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4337185820649/baby-soft-cream-bevola,2026-09-04,,eu-baby-kind-katalog.csv
4002857031264,Baby wipes,Bevola,baby_kind,baby_0_36m,windel,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4002857031264/baby-wipes-bevola,2026-09-04,,eu-baby-kind-katalog.csv
4011609011904,Baby oil,Bevola baby,baby_kind,baby_0_36m,creme,PL,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/4011609011904/baby-oil-bevola-baby,2026-09-04,,eu-baby-kind-katalog.csv
3660992005482,Lingettes pour bébé épaisses 80 pièces,Bien Vu!,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3660992005482/lingettes-pour-bebe-epaisses-80-pieces-bien-vu,2026-09-04,,eu-baby-kind-katalog.csv
3401347169653,ABCDerm crème raffermissante,Bioderma,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3401347169653/abcderm-creme-raffermissante-bioderma,2026-09-04,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.,eu-baby-kind-katalog.csv
3401599487697,Bioderma Abcderm Lingettes Nettoyantes Visage Et Corps. BT,Bioderma,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3401599487697/bioderma-abcderm-lingettes-nettoyantes-visage-et-corps-bt,2026-09-04,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.,eu-baby-kind-katalog.csv
3401396924944,Bioderma Change Intensif ABCDerm,Bioderma,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3401396924944/bioderma-change-intensif-abcderm,2026-09-04,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.,eu-baby-kind-katalog.csv
3401396935889,Bioderma Cold Cream - Crème corps nourrissante ABCDerm,Bioderma,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3401396935889/bioderma-cold-cream-creme-corps-nourrissante-abcderm,2026-09-04,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.,eu-baby-kind-katalog.csv
3401397163847,Bioderma Cold Cream - Crème lavante ABCDerm,Bioderma,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3401397163847/bioderma-cold-cream-creme-lavante-abcderm,2026-09-04,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.,eu-baby-kind-katalog.csv
3401396935711,Bioderma Cold Cream - Crème Visage ABCDerm,Bioderma,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3401396935711/bioderma-cold-cream-creme-visage-abcderm,2026-09-04,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.,eu-baby-kind-katalog.csv
3401396936480,Bioderma Huile Douceur ABCDerm,Bioderma,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3401396936480/bioderma-huile-douceur-abcderm,2026-09-04,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.,eu-baby-kind-katalog.csv
3401345569585,Bioderma Hydratant - Lait Douceur ABCDerm,Bioderma,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3401345569585/bioderma-hydratant-lait-douceur-abcderm,2026-09-04,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.,eu-baby-kind-katalog.csv
3401396936190,Bioderma Lait de toilette ABCDerm,Bioderma,baby_kind,baby_0_36m,reiniger,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3401396936190/bioderma-lait-de-toilette-abcderm,2026-09-04,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.,eu-baby-kind-katalog.csv
3401577538663,Bioderma Péri-Oral ABCDerm,Bioderma,baby_kind,baby_0_36m,creme,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3401577538663/bioderma-peri-oral-abcderm,2026-09-04,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.,eu-baby-kind-katalog.csv
3401396936541,Bioderma Shampooing ABCDerm,Bioderma,baby_kind,baby_0_36m,haar,FR,no,no,no,yes,,,,brand-line+obf,no,,https://world.openbeautyfacts.org/product/3401396936541/bioderma-shampooing-abcderm,2026-09-04,ABCDerm Baby/Kind ab Geburt; mehrere SKUs mit Parfum in INCI.,eu-baby-kind-katalog.csv
3286010097071,Baume de change au liniment oléo-calcaire,Biolane,baby_kind,baby_0_36m,windel,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3286010097071/baume-de-change-au-liniment-oleo-calcaire-biolane,2026-09-04,,eu-baby-kind-katalog.csv
3286011092310,Crème change,Biolane,baby_kind,baby_0_36m,windel,FR,yes,no,no,yes,obf-label,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3286011092310/creme-change-biolane,2026-09-04,,eu-baby-kind-katalog.csv
3286010096692,Crème solaire haute protection pour bébé SPF50,BIOLANE,baby_kind,baby_0_36m,spf,FR,no,no,no,yes,,,,obf-category-or-name,no,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/3286010096692/creme-solaire-haute-protection-pour-bebe-spf50-biolane,2026-09-04,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy.",eu-baby-kind-katalog.csv
3286010076038,Lait après-soleil Bleu et blanc,BIOLANE,baby_kind,baby_0_36m,sonst,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3286010076038/lait-apres-soleil-bleu-et-blanc-biolane,2026-09-04,,eu-baby-kind-katalog.csv
3286010097057,Shampooing croûtes de lait à l'avoine apaisant,Biolane,baby_kind,baby_0_36m,haar,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3286010097057/shampooing-croutes-de-lait-a-l-avoine-apaisant-biolane,2026-09-04,,eu-baby-kind-katalog.csv
3286010097064,Solide lavant douceur,Biolane,baby_kind,baby_0_36m,bad,FR,no,no,no,yes,,,,obf-category-or-name,no,,https://world.openbeautyfacts.org/product/3286010097064/solide-lavant-douceur-biolane,2026-09-04,,eu-baby-kind-katalog.csv
8029041109147,Defence sun baby & kid 50+,Bionike,baby_kind,baby_0_36m,spf,IT,no,no,no,yes,,,,obf-category-or-name,no,AAP/AAD: unter 6 Monaten SPF nicht first-line,https://world.openbeautyfacts.org/product/8029041109147/defence-sun-baby-kid-50-bionike,2026-09-04,"SAFETY NOTE unter 6 Mon.: Schatten/Kleidung first-line, kein SPF-First für Neonaten in App-Copy.",eu-baby-kind-katalog.csv
